project_id,quality_at_entry,outcome_success,region,sector,approval_year
P001655,1.0,0.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1991.0
P001657,2.0,0.0,Eastern and Southern Africa,Governance,1994.0
P001658,2.0,0.0,Eastern and Southern Africa,Agriculture and Food,1991.0
P001660,2.0,0.0,Eastern and Southern Africa,Agriculture and Food,1993.0
P001662,2.0,0.0,Eastern and Southern Africa,Energy & Extractives,1992.0
P001664,2.0,0.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",1997.0
P001666,4.0,1.0,Eastern and Southern Africa,Transport,1999.0
P001667,2.0,1.0,Eastern and Southern Africa,Water,1995.0
P001668,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1996.0
P001670,4.0,0.0,Eastern and Southern Africa,Education,1998.0
P001677,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1993.0
P001682,2.0,0.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",1995.0
P001718,5.0,1.0,Western and Central Africa,Agriculture and Food,1988.0
P001723,5.0,0.0,Western and Central Africa,Energy & Extractives,1989.0
P001725,2.0,1.0,Western and Central Africa,Agriculture and Food,1991.0
P001727,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1991.0
P001730,5.0,1.0,Western and Central Africa,Transport,1994.0
P001735,2.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1996.0
P001738,2.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1997.0
P001744,5.0,1.0,Western and Central Africa,Agriculture and Food,1990.0
P001745,2.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",1992.0
P001746,5.0,0.0,Western and Central Africa,Social Protection & Jobs,1996.0
P001747,2.0,0.0,Western and Central Africa,"Finance, Competitiveness and Innovation",1993.0
P001748,3.0,1.0,Western and Central Africa,"Finance, Competitiveness and Innovation",2000.0
P001750,5.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1997.0
P001751,4.0,1.0,Western and Central Africa,Agriculture and Food,1994.0
P001752,5.0,1.0,Western and Central Africa,Social Protection & Jobs,1992.0
P001755,3.0,1.0,Western and Central Africa,Agriculture and Food,1995.0
P001756,2.0,1.0,Western and Central Africa,Energy & Extractives,1992.0
P001759,2.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1997.0
P001765,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1991.0
P001767,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1999.0
P001775,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1992.0
P001776,5.0,1.0,Eastern and Southern Africa,Education,1991.0
P001777,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1994.0
P001780,2.0,1.0,Eastern and Southern Africa,Energy & Extractives,1994.0
P001781,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1992.0
P001784,2.0,1.0,Eastern and Southern Africa,Governance,1990.0
P001785,3.0,1.0,Eastern and Southern Africa,Transport,2002.0
P001786,3.0,1.0,Eastern and Southern Africa,Education,1999.0
P001790,5.0,1.0,Eastern and Southern Africa,Transport,1992.0
P001791,5.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1993.0
P001792,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",1996.0
P001793,2.0,1.0,Eastern and Southern Africa,Energy & Extractives,1989.0
P001796,2.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1993.0
P001797,2.0,0.0,Eastern and Southern Africa,Education,1993.0
P001799,3.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1999.0
P001801,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1993.0
P001802,5.0,1.0,Eastern and Southern Africa,Transport,1993.0
P001804,5.0,1.0,Eastern and Southern Africa,Transport,1994.0
P001806,3.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",2002.0
P001808,5.0,1.0,Eastern and Southern Africa,Energy & Extractives,2001.0
P001810,2.0,1.0,Eastern and Southern Africa,Governance,1993.0
P001811,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1994.0
P001839,5.0,1.0,Western and Central Africa,Governance,1990.0
P001855,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1992.0
P001857,5.0,1.0,Western and Central Africa,Social Protection & Jobs,1995.0
P001864,2.0,0.0,Western and Central Africa,Agriculture and Food,1994.0
P001866,5.0,1.0,Western and Central Africa,"Finance, Competitiveness and Innovation",1995.0
P001867,2.0,0.0,Western and Central Africa,Water,1992.0
P001870,5.0,1.0,Western and Central Africa,Social Protection & Jobs,1993.0
P001872,5.0,1.0,Western and Central Africa,Social Protection & Jobs,1993.0
P001874,5.0,1.0,Western and Central Africa,Governance,1996.0
P001875,5.0,1.0,Western and Central Africa,Agriculture and Food,1997.0
P001899,5.0,0.0,Eastern and Southern Africa,Social Protection & Jobs,1992.0
P001906,2.0,1.0,Eastern and Southern Africa,Water,1991.0
P001914,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1991.0
P001918,6.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1994.0
P001920,2.0,0.0,Eastern and Southern Africa,Education,1993.0
P001921,3.0,1.0,Eastern and Southern Africa,Water,1998.0
P001923,2.0,0.0,Eastern and Southern Africa,Education,1995.0
P001926,6.0,1.0,Eastern and Southern Africa,Transport,1995.0
P001963,5.0,1.0,Western and Central Africa,Agriculture and Food,1988.0
P001967,5.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",1996.0
P001968,2.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1990.0
P001974,5.0,1.0,Western and Central Africa,Governance,1997.0
P001976,2.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1992.0
P001980,2.0,0.0,Western and Central Africa,Education,1994.0
P001994,5.0,1.0,Western and Central Africa,Water,1995.0
P001995,2.0,1.0,Western and Central Africa,Agriculture and Food,1992.0
P001999,2.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1997.0
P002073,2.0,0.0,Western and Central Africa,Transport,1988.0
P002074,5.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1990.0
P002082,5.0,0.0,Western and Central Africa,Water,1989.0
P002084,1.0,0.0,Western and Central Africa,Water,1991.0
P002091,2.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1989.0
P002092,5.0,0.0,Western and Central Africa,Agriculture and Food,1991.0
P002094,2.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1991.0
P002099,5.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1988.0
P002106,2.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1991.0
P002107,5.0,1.0,Western and Central Africa,Transport,1993.0
P002109,2.0,0.0,Western and Central Africa,Water,1992.0
P002121,2.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",1992.0
P002125,5.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1990.0
P002134,5.0,0.0,Western and Central Africa,Education,1991.0
P002140,2.0,1.0,Western and Central Africa,Agriculture and Food,1992.0
P002143,5.0,1.0,Western and Central Africa,Agriculture and Food,1990.0
P002148,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1992.0
P002156,5.0,0.0,Western and Central Africa,Education,1993.0
P002167,2.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1993.0
P002175,2.0,1.0,Western and Central Africa,Water,1993.0
P002176,5.0,1.0,Western and Central Africa,Transport,1993.0
P002222,2.0,0.0,Eastern and Southern Africa,Water,1987.0
P002237,2.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",1991.0
P002238,5.0,1.0,Eastern and Southern Africa,Transport,1990.0
P002241,2.0,0.0,Eastern and Southern Africa,Energy & Extractives,1993.0
P002242,2.0,0.0,Eastern and Southern Africa,Education,1991.0
P002245,5.0,1.0,Eastern and Southern Africa,Transport,1991.0
P002261,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1992.0
P002262,5.0,0.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1994.0
P002327,2.0,0.0,Western and Central Africa,Agriculture and Food,1989.0
P002331,2.0,0.0,Western and Central Africa,Agriculture and Food,1990.0
P002335,1.0,0.0,Western and Central Africa,Governance,1988.0
P002339,2.0,1.0,Western and Central Africa,"Finance, Competitiveness and Innovation",1988.0
P002342,5.0,1.0,Western and Central Africa,Transport,1991.0
P002346,6.0,1.0,Western and Central Africa,Water,1995.0
P002356,5.0,1.0,Western and Central Africa,Agriculture and Food,1995.0
P002357,5.0,1.0,Western and Central Africa,Education,1993.0
P002364,6.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1995.0
P002365,6.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1998.0
P002366,4.0,1.0,Western and Central Africa,Transport,1999.0
P002367,5.0,1.0,Western and Central Africa,Agriculture and Food,1999.0
P002369,2.0,0.0,Western and Central Africa,"Health, Nutrition & Population",1998.0
P002371,5.0,1.0,Western and Central Africa,Social Protection & Jobs,1992.0
P002373,1.0,0.0,Western and Central Africa,Education,1996.0
P002376,5.0,1.0,Western and Central Africa,"Finance, Competitiveness and Innovation",1995.0
P002377,5.0,1.0,Eastern and Southern Africa,Transport,1993.0
P002383,5.0,0.0,Eastern and Southern Africa,Transport,1993.0
P002402,5.0,0.0,Western and Central Africa,"Urban, Resilience and Land",1984.0
P002407,5.0,0.0,Western and Central Africa,Transport,1993.0
P002411,2.0,0.0,Western and Central Africa,Energy & Extractives,1992.0
P002420,5.0,1.0,Western and Central Africa,Transport,1996.0
P002422,2.0,1.0,Western and Central Africa,"Health, Nutrition & Population",1996.0
P002424,2.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",1994.0
P002427,1.0,0.0,Western and Central Africa,Governance,1993.0
P002428,5.0,0.0,Western and Central Africa,Water,1995.0
P002433,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1993.0
P002535,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1992.0
P002542,2.0,0.0,Eastern and Southern Africa,"Health, Nutrition & Population",1992.0
P002548,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1991.0
P002669,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1995.0
P002749,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1989.0
P002753,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1997.0
P002756,2.0,0.0,Eastern and Southern Africa,Energy & Extractives,1993.0
P002757,2.0,0.0,Eastern and Southern Africa,Transport,1991.0
P002758,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1996.0
P002770,2.0,0.0,Eastern and Southern Africa,Transport,1994.0
P002774,2.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",1990.0
P002780,5.0,1.0,Eastern and Southern Africa,Transport,1993.0
P002783,1.0,0.0,Eastern and Southern Africa,Transport,1990.0
P002784,5.0,1.0,Eastern and Southern Africa,Transport,1990.0
P002785,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1992.0
P002786,2.0,1.0,Eastern and Southern Africa,Energy & Extractives,1991.0
P002788,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1993.0
P002789,5.0,1.0,Eastern and Southern Africa,Education,1998.0
P002790,5.0,1.0,Eastern and Southern Africa,Education,1990.0
P002797,4.0,1.0,Eastern and Southern Africa,Energy & Extractives,2002.0
P002801,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1994.0
P002804,5.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1998.0
P002808,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1992.0
P002809,2.0,0.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1992.0
P002812,5.0,1.0,Eastern and Southern Africa,Energy & Extractives,1995.0
P002817,5.0,1.0,Eastern and Southern Africa,Governance,1993.0
P002821,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1997.0
P002822,5.0,1.0,Eastern and Southern Africa,Governance,2000.0
P002863,5.0,1.0,Western and Central Africa,Energy & Extractives,1991.0
P002865,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",1994.0
P002872,2.0,0.0,Western and Central Africa,Social Protection & Jobs,1991.0
P002875,5.0,1.0,Western and Central Africa,Transport,1998.0
P002880,2.0,0.0,Western and Central Africa,"Finance, Competitiveness and Innovation",1989.0
P002889,2.0,0.0,Western and Central Africa,Education,1995.0
P002891,2.0,0.0,Western and Central Africa,Agriculture and Food,1998.0
P002893,6.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1995.0
P002923,5.0,1.0,Eastern and Southern Africa,Transport,1994.0
P002929,1.0,0.0,Eastern and Southern Africa,Energy & Extractives,1991.0
P002930,2.0,0.0,Eastern and Southern Africa,Agriculture and Food,1991.0
P002933,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1991.0
P002938,5.0,1.0,Eastern and Southern Africa,Agriculture and Food,1993.0
P002941,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1999.0
P002947,6.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1992.0
P002952,4.0,0.0,Eastern and Southern Africa,Social Protection & Jobs,2003.0
P002953,2.0,1.0,Eastern and Southern Africa,Education,1993.0
P002957,5.0,1.0,Eastern and Southern Africa,Water,1994.0
P002962,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1993.0
P002963,5.0,0.0,Eastern and Southern Africa,"Health, Nutrition & Population",1994.0
P002967,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1994.0
P002968,2.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1992.0
P002969,2.0,0.0,Eastern and Southern Africa,Water,1990.0
P002970,3.0,1.0,Eastern and Southern Africa,Transport,1999.0
P002971,2.0,0.0,Eastern and Southern Africa,"Health, Nutrition & Population",1995.0
P002972,5.0,1.0,Eastern and Southern Africa,Education,1998.0
P002975,5.0,1.0,Eastern and Southern Africa,Governance,1993.0
P002976,5.0,1.0,Eastern and Southern Africa,Governance,1995.0
P002977,2.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1994.0
P002978,4.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",1996.0
P002981,2.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1992.0
P002984,4.0,0.0,Eastern and Southern Africa,Energy & Extractives,2002.0
P002987,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1997.0
P002991,2.0,0.0,Eastern and Southern Africa,Agriculture and Food,1993.0
P002992,5.0,1.0,Eastern and Southern Africa,Governance,2000.0
P003200,2.0,1.0,Eastern and Southern Africa,Education,1993.0
P003210,5.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,1995.0
P003218,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1995.0
P003221,2.0,0.0,Eastern and Southern Africa,"Urban, Resilience and Land",1993.0
P003222,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1994.0
P003224,2.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1997.0
P003226,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1993.0
P003227,5.0,1.0,Eastern and Southern Africa,Transport,2001.0
P003236,5.0,1.0,Eastern and Southern Africa,Transport,1998.0
P003237,5.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1992.0
P003239,2.0,0.0,Eastern and Southern Africa,"Health, Nutrition & Population",1995.0
P003240,2.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1996.0
P003241,2.0,1.0,Eastern and Southern Africa,Water,1995.0
P003246,5.0,1.0,Eastern and Southern Africa,Transport,1993.0
P003248,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2003.0
P003249,3.0,0.0,Eastern and Southern Africa,Education,1999.0
P003251,2.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",1992.0
P003252,2.0,0.0,Eastern and Southern Africa,Energy & Extractives,1994.0
P003253,2.0,0.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",1997.0
P003258,5.0,1.0,Eastern and Southern Africa,Governance,1994.0
P003286,5.0,1.0,Eastern and Southern Africa,Transport,1991.0
P003287,5.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",1990.0
P003294,2.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",1989.0
P003302,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",1991.0
P003309,5.0,1.0,Eastern and Southern Africa,Energy & Extractives,1994.0
P003313,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1992.0
P003322,2.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",1993.0
P003331,5.0,0.0,Eastern and Southern Africa,Agriculture and Food,1998.0
P003333,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",1993.0
P003402,4.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",1995.0
P003407,2.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",1994.0
P003408,2.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",1994.0
