subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Professions|professional_priesthood|||Early Dynastic|iq_early_dynastic|IqEDyn*|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Akkadian Empire|iq_akkad_emp|IqAkkad|present||Confident|False|False|True|
Professions|professional_priesthood|||Neo-Assyrian Empire|iq_neo_assyrian_emp|IqNAssr|present||Confident|False|False|True|
Professions|professional_priesthood|||Neo-Babylonian Empire|iq_neo_babylonian_emp|IqNeoBb|present||Confident|False|False|True|
Professions|professional_priesthood|||Uruk|iq_uruk|IqUruk*|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Yemen - Era of Warlords|ye_warlords|YeWarLd|present||Confident|False|False|True|
Professions|professional_priesthood|||Achaemenid Empire|ir_achaemenid_emp|IrAchae|present||Inferred|False|False|True|
Professions|professional_priesthood|||Isin-Larsa|iq_isin_larsa|IqIsinL|present||Confident|False|False|True|
Professions|professional_priesthood|||Ilkhanate|ir_il_khanate|IrIlkhn|present||Confident|False|False|True|
Professions|professional_priesthood|||Ak Koyunlu|ir_ak_koyunlu|IrAkKoy|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Elam I|ir_neo_elam_1|IrNElm1|present||Inferred|False|False|True|
Professions|professional_priesthood|||Ottoman Empire I|tr_ottoman_emp_1|TrOttm2|present||Confident|False|False|True|
Professions|professional_priesthood|||Cahokia - Moorehead|us_cahokia_2|USCahoL|present||Confident|False|False|True|
Professions|professional_priesthood|||Yemen Ziyadid Dynasty|ye_ziyad_dyn|YeZiyad|present||Confident|False|False|True|
Professions|professional_priesthood|||Great Ming|cn_ming_dyn|CnMing*|present||Confident|False|False|True|
Professions|professional_priesthood|||Republic of Venice IV|it_venetian_rep_4|ItVenR4|present||Confident|False|False|True|
Professions|professional_priesthood|||Second Turk Khaganate|mn_turk_khaganate_2|MnTurk2|present||Inferred|False|False|True|
Professions|professional_priesthood|||Monte Alban II|mx_monte_alban_2|MxAlb2*|present||Confident|False|False|True|
Professions|professional_priesthood|||Archaic Basin of Mexico|mx_basin_of_mexico_1|MxArch*|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Orokaiva - Pre-Colonial|pg_orokaiva_pre_colonial|PgOrokE|absent||Confident|False|False|True|
Professions|professional_priesthood|||Kachi Plain - Urban Period II|pk_kachi_urban_2|PkUrbn2|present||Confident|False|False|True|
Professions|professional_priesthood|||Umayyad Caliphate|sy_umayyad_cal|SyCalUm|absent||Confident|False|True|True|
Professions|professional_priesthood|||Nara Kingdom|jp_nara|JpNara*|present||Confident|False|False|True|
Professions|professional_priesthood|||Kansai - Yayoi Period|jp_yayoi|JpYayoi|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Kara-Khanids|kg_kara_khanid_dyn|KgKarKh|present||Confident|False|False|True|
Professions|professional_priesthood|||Late Angkor|kh_angkor_3|KhAngkL|present||Confident|False|False|True|
Professions|professional_priesthood|||Saadi Sultanate|ma_saadi_sultanate|MaSaadi|present||Confident|False|False|True|
Professions|professional_priesthood|||Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|present||Confident|False|False|True|
Professions|professional_priesthood|||Sakha - Early|ru_sakha_early|RuYakuE|absent||Confident|False|False|True|
Professions|professional_priesthood|||Sakha - Late|ru_sakha_late|RuYakuL|absent||Confident|False|False|True|
Professions|professional_priesthood|||Egypt - Kushite Period|eg_kushite|SdKusht|present||Confident|False|False|True|
Professions|professional_priesthood|||Rattanakosin|th_rattanakosin|ThRattn|present||Confident|False|False|True|
Professions|professional_priesthood|||Cuzco - Early Intermediate I|pe_cuzco_2|PeCuzE1|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Cuzco - Early Intermediate II|pe_cuzco_3|PeCuzE2|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Northern Wei|cn_northern_wei_dyn|CnNWei*|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Early Qing|cn_qing_dyn_1|CnQingE|present||Confident|False|False|True|
Professions|professional_priesthood|||Late Shang|cn_late_shang_dyn|CnShang|present||Confident|False|False|True|
Professions|professional_priesthood|||Sui Dynasty|cn_sui_dyn|CnSui**|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Tang Dynasty II|cn_tang_dyn_2|CnTangL|present||Confident|False|False|True|
Professions|professional_priesthood|||Western Zhou|cn_western_zhou_dyn|CnWZhou|present||Confident|False|False|True|
Professions|professional_priesthood|||Great Yuan|cn_yuan_dyn|CnYuan*|present||Confident|False|False|True|
Professions|professional_priesthood|||Egypt - Dynasty II|eg_dynasty_2|EgDyn2*|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|EgMamBh|present||Confident|False|False|True|
Professions|professional_priesthood|||Naqada II|eg_naqada_2|EgNaqa2|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Egypt - New Kingdom Ramesside Period|eg_new_k_2|EgNKRam|present||Confident|False|False|True|
Professions|professional_priesthood|||Egypt - New Kingdom Thutmosid Period|eg_new_k_1|EgNKThu|present||Confident|False|False|True|
Professions|professional_priesthood|||Egypt - Late Old Kingdom|eg_old_k_2|EgOldK2|absent||Confident|False|False|True|
Professions|professional_priesthood|||Ptolemaic Kingdom I|eg_ptolemaic_k_1|EgPtol1|present||Confident|False|False|True|
Professions|professional_priesthood|||Egypt - Thebes-Hyksos Period|eg_thebes_hyksos|EgThebH|present||Confident|False|False|True|
Professions|professional_priesthood|||Spanish Empire I|es_spanish_emp_1|EsHabsb|present||Confident|False|False|True|
Professions|professional_priesthood|||Gupta Empire|in_gupta_emp|InGupta|present||Confident|False|False|True|
Professions|professional_priesthood|||Chuuk - Early Truk|fm_truk_1|FmTrukE|absent||Confident|False|False|True|
Professions|professional_priesthood|||Chuuk - Late Truk|fm_truk_2|FmTrukL|absent||Confident|False|False|True|
Professions|professional_priesthood|||Postpalatial Crete|gr_crete_post_palace_1|GrCrPPa|present||Confident|False|False|True|
Professions|professional_priesthood|||Hawaii I|us_hawaii_1|Hawaii1|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Oaxaca - Tierras Largas|mx_tierras_largas|MxTieLa|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Chalukyas of Badami|in_badami_chalukya_emp|InChaBd|present||Confident|False|False|True|
Professions|professional_priesthood|||Chalukyas of Kalyani|in_kalyani_chalukya_emp|InChaKl|present||Confident|False|False|True|
Professions|professional_priesthood|||Bazi Dynasty|iq_bazi_dyn|IqBazi*|present||Confident|False|False|True|
Professions|professional_priesthood|||Dynasty of E|iq_dynasty_e|IqDynE*|present||Confident|False|False|True|
Professions|professional_priesthood|||Kannauj - Varman Dynasty|in_kannauj_varman_dyn|in_kannauj_varman_dyn|present||Confident|False|False|True|
Professions|professional_priesthood|||Magadha - Maurya Empire|in_mauryan_emp|InMaury|present||Confident|False|False|True|
Professions|professional_priesthood|||Rashtrakuta Empire|in_rashtrakuta_emp|InRasht|present||Confident|False|False|True|
Professions|professional_priesthood|||Vakataka Kingdom|in_vakataka_k|InVakat|present||Confident|False|False|True|
Professions|professional_priesthood|||Kassite Babylonia|iq_babylonia_2|IqBabKs|present||Confident|False|False|True|
Professions|professional_priesthood|||Susiana B|ir_susiana_b|IrKhzEM|present||Confident|False|True|True|
Professions|professional_priesthood|||Parthian Empire I|ir_parthian_emp_1|IrPart1|present||Confident|False|False|True|
Professions|professional_priesthood|||Elam - Shutrukid Period|ir_elam_7|IrMElm3|present||Inferred|False|False|True|
Professions|professional_priesthood|||Roman Kingdom|it_roman_k|ItRomRg|present||Inferred|False|False|True|
Professions|professional_priesthood|||Elam II|ir_neo_elam_2|IrNElm2|present||Confident|False|False|True|
Professions|professional_priesthood|||Elam III|ir_neo_elam_3|IrNElm3|present||Inferred|False|False|True|
Professions|professional_priesthood|||Seleucid Empire|ir_seleucid_emp|IrSeleu|present||Confident|False|False|True|
Professions|professional_priesthood|||Elam - Shimashki Period|ir_elam_2|IrShima|present||Inferred|False|False|True|
Professions|professional_priesthood|||Elam - Early Sukkalmah|ir_elam_3|IrSukkE|present||Inferred|False|False|True|
Professions|professional_priesthood|||Elam - Late Sukkalmah|ir_elam_4|IrSukkL|present||Inferred|False|False|True|
Professions|professional_priesthood|||Susa II|ir_susa_2|IrSusa2|present||Inferred|False|False|True|
Professions|professional_priesthood|||Latium - Bronze Age|it_latium_ba|ItLatBA|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Lysimachus Kingdom|tr_lysimachus_k|TrLysim|present||Confident|False|False|True|
Professions|professional_priesthood|||Latium - Iron Age|it_latium_ia|ItLatIA|present||Inferred|False|False|True|
Professions|professional_priesthood|||Middle Roman Republic|it_roman_rep_2|ItRomMR|present||Confident|False|False|True|
Professions|professional_priesthood|||Ashikaga Shogunate|jp_ashikaga|JpAshik|present||Confident|False|False|True|
Professions|professional_priesthood|||Japan - Azuchi-Momoyama|jp_azuchi_momoyama|JpAzMom|present||Confident|False|False|True|
Professions|professional_priesthood|||Heian|jp_heian|JpHeian|present||Confident|False|False|True|
Professions|professional_priesthood|||Kamakura Shogunate|jp_kamakura|JpKamak|present||Confident|False|False|True|
Professions|professional_priesthood|||Tokugawa Shogunate|jp_tokugawa_shogunate|JpTokgw|present||Confident|False|False|True|
Professions|professional_priesthood|||Jenne-jeno IV|ml_jenne_jeno_4|MlJeJe4|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Songhai Empire - Askiya Dynasty|ml_songhai_2|MlSong2|present||Confident|False|False|True|
Professions|professional_priesthood|||Eastern Turk Khaganate|mn_turk_khaganate_1|MnETurk|present||Confident|False|True|True|
Professions|professional_priesthood|||Mongol Empire|mn_mongol_emp|MnMngKh|present||Confident|False|False|True|
Professions|professional_priesthood|||Rouran Khaganate|mn_rouran_khaganate|MnRourn|present||Inferred|False|False|True|
Professions|professional_priesthood|||Uigur Khaganate|mn_uygur_khaganate|MnUigur|present||Inferred|False|False|True|
Professions|professional_priesthood|||Later Wagadu Empire|mr_wagadu_3|MrWagdL|present||Confident|False|False|True|
Professions|professional_priesthood|||Monte Alban Late I|mx_monte_alban_1_late|MxAlb1L|present||Confident|False|False|True|
Professions|professional_priesthood|||Monte Alban IIIB and IV|mx_monte_alban_3_b_4|MxAlb3B|present||Inferred|False|False|True|
Professions|professional_priesthood|||Monte Alban V|mx_monte_alban_5|MxAlb5*|present||Confident|False|False|True|
Professions|professional_priesthood|||Aztec Empire|mx_aztec_emp|MxAztec|present||Confident|False|False|True|
Professions|professional_priesthood|||Epiclassic Basin of Mexico|mx_basin_of_mexico_8|MxEpicl|present||Inferred|False|False|True|
Professions|professional_priesthood|||Middle Formative Basin of Mexico|mx_basin_of_mexico_4|MxFormM|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Middle Postclassic Basin of Mexico|mx_basin_of_mexico_10|MxPostM|present||Inferred|False|False|True|
Professions|professional_priesthood|||Oaxaca - Rosario|mx_rosario|MxRosar|unknown||Suspected|False|False|True|
Professions|professional_priesthood|||Oaxaca - San Jose|mx_san_jose|MxSanGu|absent||Inferred|False|False|True|
Professions|professional_priesthood|||Ottoman Emirate|tr_ottoman_emirate|TrOttm1|present||Confident|False|False|True|
Professions|professional_priesthood|||Kachi Plain - Post-Urban Period|pk_kachi_post_urban|PkPostU|present||Inferred|False|False|True|
Professions|professional_priesthood|||Sind - Samma Dynasty|pk_samma_dyn|PkSind2|absent||Confident|False|False|True|
Professions|professional_priesthood|||Kachi Plain - Urban Period I|pk_kachi_urban_1|PkUrbn1|present||Confident|False|False|True|
Professions|professional_priesthood|||Umayyad Caliphate|sy_umayyad_cal|SyCalUm|present||Confident|False|True|True|
Professions|professional_priesthood|||Ayutthaya|th_ayutthaya|ThAyuth|present||Confident|False|False|True|
Professions|professional_priesthood|||Konya Plain - Late Bronze Age II|tr_konya_lba|TrBrzL2|present||Confident|False|False|True|
Professions|professional_priesthood|||Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|present||Inferred|False|False|True|
Professions|professional_priesthood|||Byzantine Empire I|tr_byzantine_emp_1|TrByzM1|present||Confident|False|False|True|
Professions|professional_priesthood|||Byzantine Empire II|tr_byzantine_emp_2|TrByzM2|present||Confident|False|False|True|
Professions|professional_priesthood|||Late Cappadocia|tr_cappadocia_2|TrCappL|present||Confident|False|False|True|
Professions|professional_priesthood|||Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|present||Confident|False|False|True|
Professions|professional_priesthood|||Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|present||Confident|False|False|True|
Professions|professional_priesthood|||Cahokia - Sand Prairie|us_cahokia_3|USMisSd|present||Confident|False|False|True|
Professions|professional_priesthood|||Oneota|us_oneota|USOneot|absent||Confident|False|False|True|
Professions|professional_priesthood|||Koktepe II|uz_koktepe_2|UzKok02|present||Inferred|False|False|True|
Professions|professional_priesthood|||Timurid Empire|uz_timurid_emp|UzTimur|present||Confident|False|False|True|
Professions|professional_priesthood|||Himyar I|ye_himyar_1|YeHmyr1|present||Confident|False|False|True|
Professions|professional_priesthood|||Himyar II|ye_himyar_2|YeHmyr2|present||Confident|False|False|True|
Professions|professional_priesthood|||Late Roman Republic|it_roman_rep_3|ItRomLR|present||Confident|False|False|True|
Professions|professional_priesthood|||Northern Song|cn_northern_song_dyn|CnNSong|present||Confident|False|False|True|
Professions|professional_priesthood|||Durrani Empire|af_durrani_emp|AfDurrn|absent||Confident|False|False|True|
Professions|professional_priesthood|||Hephthalite Empire|af_hephthalite_emp|AfHepht|present||Confident|False|False|True|
Professions|professional_priesthood|||Kushan Empire|af_kushan_emp|AfKushn|present||Confident|False|False|True|
Professions|professional_priesthood|||Eastern Han Empire|cn_eastern_han_dyn|CnEHan*|absent||Inferred|False|False|True|
